Marital_status,Application_order,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Educational_special_needs,Age_at_enrollment,International,Unemployment_rate,Inflation_rate,GDP,Status,total_approved_units,total_enrolled_units,total_evaluations,total_grade,approval_ratio,avg_grade,Application_mode_2,Application_mode_5,Application_mode_7,Application_mode_10,Application_mode_15,Application_mode_16,Application_mode_17,Application_mode_18,Application_mode_26,Application_mode_27,Application_mode_39,Application_mode_42,Application_mode_43,Application_mode_44,Application_mode_51,Application_mode_53,Application_mode_57,Course_171,Course_8014,Course_9003,Course_9070,Course_9085,Course_9119,Course_9130,Course_9147,Course_9238,Course_9254,Course_9500,Course_9556,Course_9670,Course_9773,Course_9853,Course_9991,Nacionality_2,Nacionality_6,Nacionality_11,Nacionality_13,Nacionality_14,Nacionality_17,Nacionality_21,Nacionality_22,Nacionality_24,Nacionality_25,Nacionality_26,Nacionality_32,Nacionality_41,Nacionality_62,Nacionality_100,Nacionality_101,Nacionality_103,Nacionality_105,Nacionality_108,Nacionality_109,Gender_1,Displaced_1,Debtor_1,Tuition_fees_up_to_date_1,Scholarship_holder_1
1,3,1,1,125.0,1,38,7,7,120.1,0,19,0,16.2,0.3,-0.92,1,9,10,18,21.95,0.9,1.2194444444444443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1,1,1,1,160.0,19,37,7,10,100.0,0,26,0,12.7,3.7,-1.7,0,11,12,15,22.8,0.9166666666666666,1.52,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,148.0,38,37,5,5,134.0,0,18,0,7.6,2.6,0.32,0,0,10,14,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,150.0,37,19,8,4,130.8,0,24,0,13.9,-0.3,0.79,0,15,15,16,25.725,1.0,1.6078125,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,141.0,19,19,5,10,135.8,0,19,0,15.5,2.8,-4.06,1,0,0,0,0.0,0.8571428571428571,1.42364417989418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,4,1,1,118.0,38,37,5,7,111.7,0,18,0,12.4,0.5,1.79,1,4,12,24,23.666666666666664,0.3333333333333333,0.986111111111111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,2,1,1,142.0,38,38,9,9,132.9,0,18,0,10.8,1.4,1.74,0,9,12,19,24.666666666666668,0.75,1.2982456140350878,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,3,1,1,120.0,19,19,4,7,115.5,0,18,0,10.8,1.4,1.74,1,6,10,19,21.19047619047619,0.6,1.1152882205513783,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False
1,4,1,1,106.0,19,37,7,7,106.0,0,21,0,9.4,-0.8,-3.12,1,5,12,19,21.5,0.4166666666666667,1.131578947368421,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True
1,4,1,1,121.0,1,19,9,8,120.3,0,19,0,8.9,1.4,3.51,0,12,12,12,27.0,1.0,2.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1,4,1,1,150.0,38,37,9,9,130.8,0,22,0,16.2,0.3,-0.92,0,15,15,16,29.8984126984127,1.0,1.8686507936507937,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
2,1,0,1,120.0,37,37,9,6,117.0,0,33,0,10.8,1.4,1.74,0,12,12,14,23.666666666666664,1.0,1.6904761904761902,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,6,1,1,114.0,19,19,9,9,110.2,0,20,0,10.8,1.4,1.74,1,10,12,15,24.4,0.8333333333333334,1.6266666666666665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,0,2,140.0,3,3,2,2,155.7,0,35,0,10.8,1.4,1.74,1,0,6,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,4,160.0,3,3,4,2,180.4,0,24,0,12.4,0.5,1.79,1,16,24,31,25.46666666666667,0.6666666666666666,0.821505376344086,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1,1,1,1,120.0,19,19,4,4,125.5,0,18,0,12.7,3.7,-1.7,0,8,10,14,23.333333333333336,0.8,1.6666666666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2,1,0,1,130.0,37,37,9,6,110.0,0,33,0,9.4,-0.8,-3.12,0,11,12,18,22.0,0.9166666666666666,1.2222222222222223,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,160.0,37,38,9,7,161.0,0,22,0,10.8,1.4,1.74,0,14,16,16,26.16,0.875,1.635,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,120.0,1,19,4,5,100.0,0,25,0,9.4,-0.8,-3.12,0,9,10,14,22.1,0.9,1.5785714285714287,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,1,1,1,124.0,19,38,4,0,117.6,0,20,0,7.6,2.6,0.32,0,11,12,15,21.866666666666667,0.9166666666666666,1.4577777777777778,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,6,1,1,143.0,38,37,9,9,128.7,0,23,0,11.1,0.6,2.02,0,9,10,11,27.8,0.9,2.5272727272727273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,2,1,1,115.0,38,19,9,6,112.2,0,18,0,15.5,2.8,-4.06,0,2,10,18,10.0,0.2,0.5555555555555556,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False
1,1,1,1,133.1,1,1,4,10,100.8,0,24,0,13.9,-0.3,0.79,1,0,14,25,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,2,1,1,133.1,19,1,9,9,105.0,0,21,1,8.9,1.4,3.51,0,12,12,12,27.5,1.0,2.2916666666666665,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,1,133.1,1,1,4,4,100.0,0,26,1,8.9,1.4,3.51,1,2,12,13,12.0,0.16666666666666666,0.9230769230769231,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2,1,1,10,133.1,37,34,0,0,115.5,0,39,0,7.6,2.6,0.32,1,3,12,26,12.666666666666666,0.25,0.48717948717948717,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1,0,1,133.1,37,19,9,9,114.0,0,44,0,12.7,3.7,-1.7,0,14,14,18,24.208333333333336,1.0,1.3449074074074074,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,130.0,38,3,9,2,137.0,0,19,1,13.9,-0.3,0.79,0,8,10,20,27.25,0.8,1.3625,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,5,1,1,135.0,37,1,5,5,124.9,0,18,0,8.9,1.4,3.51,0,12,12,12,27.0,1.0,2.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,5,1,1,132.0,37,37,7,7,120.3,0,18,0,12.4,0.5,1.79,0,15,15,16,28.22777777777778,1.0,1.7642361111111113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,135.0,1,2,9,1,134.3,0,19,0,12.7,3.7,-1.7,0,10,10,14,28.0,1.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
